"date","location","observation","age_group","target"
2020-10-03,"01",930,"0-130","inc hosp"
2020-10-10,"01",917,"0-130","inc hosp"
2020-10-17,"01",970,"0-130","inc hosp"
2020-10-24,"01",1137,"0-130","inc hosp"
2020-10-31,"01",1270,"0-130","inc hosp"
2020-11-07,"01",1256,"0-130","inc hosp"
2020-11-14,"01",1484,"0-130","inc hosp"
2020-11-21,"01",1608,"0-130","inc hosp"
2020-11-28,"01",1795,"0-130","inc hosp"
2020-12-05,"01",2305,"0-130","inc hosp"
2020-12-12,"01",2538,"0-130","inc hosp"
2020-12-19,"01",2906,"0-130","inc hosp"
2020-12-26,"01",3009,"0-130","inc hosp"
2021-01-02,"01",3147,"0-130","inc hosp"
2021-01-09,"01",3348,"0-130","inc hosp"
2021-01-16,"01",3007,"0-130","inc hosp"
2021-01-23,"01",2514,"0-130","inc hosp"
2021-01-30,"01",2025,"0-130","inc hosp"
2021-02-06,"01",1693,"0-130","inc hosp"
2021-02-13,"01",1339,"0-130","inc hosp"
2021-02-20,"01",1066,"0-130","inc hosp"
2021-02-27,"01",824,"0-130","inc hosp"
2021-03-06,"01",651,"0-130","inc hosp"
2021-03-13,"01",550,"0-130","inc hosp"
2021-03-20,"01",596,"0-130","inc hosp"
2021-03-27,"01",543,"0-130","inc hosp"
2021-04-03,"01",463,"0-130","inc hosp"
2021-04-10,"01",431,"0-130","inc hosp"
2021-04-17,"01",417,"0-130","inc hosp"
2021-04-24,"01",496,"0-130","inc hosp"
2021-05-01,"01",442,"0-130","inc hosp"
2021-05-08,"01",480,"0-130","inc hosp"
2021-05-15,"01",544,"0-130","inc hosp"
2021-05-22,"01",403,"0-130","inc hosp"
2021-05-29,"01",380,"0-130","inc hosp"
2021-06-05,"01",298,"0-130","inc hosp"
2021-06-12,"01",251,"0-130","inc hosp"
2021-06-19,"01",208,"0-130","inc hosp"
2021-06-26,"01",216,"0-130","inc hosp"
2021-07-03,"01",512,"0-130","inc hosp"
2021-07-10,"01",346,"0-130","inc hosp"
2021-07-17,"01",554,"0-130","inc hosp"
2021-07-24,"01",1153,"0-130","inc hosp"
2021-07-31,"01",1905,"0-130","inc hosp"
2021-08-07,"01",2159,"0-130","inc hosp"
2021-08-14,"01",2758,"0-130","inc hosp"
2021-08-21,"01",2798,"0-130","inc hosp"
2021-08-28,"01",2724,"0-130","inc hosp"
2021-09-04,"01",2876,"0-130","inc hosp"
2021-09-11,"01",2459,"0-130","inc hosp"
2021-09-18,"01",1962,"0-130","inc hosp"
2021-09-25,"01",1217,"0-130","inc hosp"
2021-10-02,"01",919,"0-130","inc hosp"
2020-10-03,"05",439,"0-130","inc hosp"
2020-10-10,"05",547,"0-130","inc hosp"
2020-10-17,"05",600,"0-130","inc hosp"
2020-10-24,"05",602,"0-130","inc hosp"
2020-10-31,"05",588,"0-130","inc hosp"
2020-11-07,"05",663,"0-130","inc hosp"
2020-11-14,"05",791,"0-130","inc hosp"
2020-11-21,"05",916,"0-130","inc hosp"
2020-11-28,"05",907,"0-130","inc hosp"
2020-12-05,"05",981,"0-130","inc hosp"
2020-12-12,"05",1006,"0-130","inc hosp"
2020-12-19,"05",1062,"0-130","inc hosp"
2020-12-26,"05",1064,"0-130","inc hosp"
2021-01-02,"05",1198,"0-130","inc hosp"
2021-01-09,"05",1246,"0-130","inc hosp"
2021-01-16,"05",1133,"0-130","inc hosp"
2021-01-23,"05",1033,"0-130","inc hosp"
2021-01-30,"05",844,"0-130","inc hosp"
2021-02-06,"05",741,"0-130","inc hosp"
2021-02-13,"05",636,"0-130","inc hosp"
2021-02-20,"05",439,"0-130","inc hosp"
2021-02-27,"05",399,"0-130","inc hosp"
2021-03-06,"05",253,"0-130","inc hosp"
2021-03-13,"05",198,"0-130","inc hosp"
2021-03-20,"05",213,"0-130","inc hosp"
2021-03-27,"05",133,"0-130","inc hosp"
2021-04-03,"05",133,"0-130","inc hosp"
2021-04-10,"05",176,"0-130","inc hosp"
2021-04-17,"05",170,"0-130","inc hosp"
2021-04-24,"05",166,"0-130","inc hosp"
2021-05-01,"05",202,"0-130","inc hosp"
2021-05-08,"05",197,"0-130","inc hosp"
2021-05-15,"05",180,"0-130","inc hosp"
2021-05-22,"05",211,"0-130","inc hosp"
2021-05-29,"05",205,"0-130","inc hosp"
2021-06-05,"05",171,"0-130","inc hosp"
2021-06-12,"05",201,"0-130","inc hosp"
2021-06-19,"05",265,"0-130","inc hosp"
2021-06-26,"05",334,"0-130","inc hosp"
2021-07-03,"05",400,"0-130","inc hosp"
2021-07-10,"05",586,"0-130","inc hosp"
2021-07-17,"05",700,"0-130","inc hosp"
2021-07-24,"05",893,"0-130","inc hosp"
2021-07-31,"05",1045,"0-130","inc hosp"
2021-08-07,"05",1120,"0-130","inc hosp"
2021-08-14,"05",1366,"0-130","inc hosp"
2021-08-21,"05",1204,"0-130","inc hosp"
2021-08-28,"05",1095,"0-130","inc hosp"
2021-09-04,"05",981,"0-130","inc hosp"
2021-09-11,"05",861,"0-130","inc hosp"
2021-09-18,"05",830,"0-130","inc hosp"
2021-09-25,"05",704,"0-130","inc hosp"
2021-10-02,"05",492,"0-130","inc hosp"
2021-08-28,"60",0,"0-130","inc hosp"
2021-09-04,"60",0,"0-130","inc hosp"
2021-09-11,"60",0,"0-130","inc hosp"
2021-09-18,"60",0,"0-130","inc hosp"
2021-09-25,"60",0,"0-130","inc hosp"
2021-10-02,"60",0,"0-130","inc hosp"
2020-10-03,"04",332,"0-130","inc hosp"
2020-10-10,"04",456,"0-130","inc hosp"
2020-10-17,"04",504,"0-130","inc hosp"
2020-10-24,"04",655,"0-130","inc hosp"
2020-10-31,"04",670,"0-130","inc hosp"
2020-11-07,"04",890,"0-130","inc hosp"
2020-11-14,"04",1211,"0-130","inc hosp"
2020-11-21,"04",1600,"0-130","inc hosp"
2020-11-28,"04",1933,"0-130","inc hosp"
2020-12-05,"04",2629,"0-130","inc hosp"
2020-12-12,"04",3115,"0-130","inc hosp"
2020-12-19,"04",3282,"0-130","inc hosp"
2020-12-26,"04",3456,"0-130","inc hosp"
2021-01-02,"04",3696,"0-130","inc hosp"
2021-01-09,"04",4124,"0-130","inc hosp"
2021-01-16,"04",3951,"0-130","inc hosp"
2021-01-23,"04",3631,"0-130","inc hosp"
2021-01-30,"04",3090,"0-130","inc hosp"
2021-02-06,"04",2287,"0-130","inc hosp"
2021-02-13,"04",1730,"0-130","inc hosp"
2021-02-20,"04",1224,"0-130","inc hosp"
2021-02-27,"04",912,"0-130","inc hosp"
2021-03-06,"04",709,"0-130","inc hosp"
2021-03-13,"04",599,"0-130","inc hosp"
2021-03-20,"04",513,"0-130","inc hosp"
2021-03-27,"04",470,"0-130","inc hosp"
2021-04-03,"04",455,"0-130","inc hosp"
2021-04-10,"04",440,"0-130","inc hosp"
2021-04-17,"04",425,"0-130","inc hosp"
2021-04-24,"04",466,"0-130","inc hosp"
2021-05-01,"04",502,"0-130","inc hosp"
2021-05-08,"04",463,"0-130","inc hosp"
2021-05-15,"04",429,"0-130","inc hosp"
2021-05-22,"04",391,"0-130","inc hosp"
2021-05-29,"04",443,"0-130","inc hosp"
2021-06-05,"04",373,"0-130","inc hosp"
2021-06-12,"04",354,"0-130","inc hosp"
2021-06-19,"04",415,"0-130","inc hosp"
2021-06-26,"04",436,"0-130","inc hosp"
2021-07-03,"04",474,"0-130","inc hosp"
2021-07-10,"04",412,"0-130","inc hosp"
2021-07-17,"04",623,"0-130","inc hosp"
2021-07-24,"04",687,"0-130","inc hosp"
2021-07-31,"04",975,"0-130","inc hosp"
2021-08-07,"04",1114,"0-130","inc hosp"
2021-08-14,"04",1279,"0-130","inc hosp"
2021-08-21,"04",1414,"0-130","inc hosp"
2021-08-28,"04",1391,"0-130","inc hosp"
2021-09-04,"04",1594,"0-130","inc hosp"
2021-09-11,"04",1529,"0-130","inc hosp"
2021-09-18,"04",1392,"0-130","inc hosp"
2021-09-25,"04",1315,"0-130","inc hosp"
2021-10-02,"04",1239,"0-130","inc hosp"
2020-10-03,"06",2176,"0-130","inc hosp"
2020-10-10,"06",2223,"0-130","inc hosp"
2020-10-17,"06",2290,"0-130","inc hosp"
2020-10-24,"06",2364,"0-130","inc hosp"
2020-10-31,"06",2523,"0-130","inc hosp"
2020-11-07,"06",2881,"0-130","inc hosp"
2020-11-14,"06",3467,"0-130","inc hosp"
2020-11-21,"06",4864,"0-130","inc hosp"
2020-11-28,"06",6828,"0-130","inc hosp"
2020-12-05,"06",8883,"0-130","inc hosp"
2020-12-12,"06",11623,"0-130","inc hosp"
2020-12-19,"06",14891,"0-130","inc hosp"
2020-12-26,"06",15418,"0-130","inc hosp"
2021-01-02,"06",15933,"0-130","inc hosp"
2021-01-09,"06",16721,"0-130","inc hosp"
2021-01-16,"06",14726,"0-130","inc hosp"
2021-01-23,"06",13038,"0-130","inc hosp"
2021-01-30,"06",10564,"0-130","inc hosp"
2021-02-06,"06",8437,"0-130","inc hosp"
2021-02-13,"06",6372,"0-130","inc hosp"
2021-02-20,"06",4842,"0-130","inc hosp"
2021-02-27,"06",3829,"0-130","inc hosp"
2021-03-06,"06",3139,"0-130","inc hosp"
2021-03-13,"06",2612,"0-130","inc hosp"
2021-03-20,"06",2465,"0-130","inc hosp"
2021-03-27,"06",2120,"0-130","inc hosp"
2021-04-03,"06",1977,"0-130","inc hosp"
2021-04-10,"06",1753,"0-130","inc hosp"
2021-04-17,"06",1904,"0-130","inc hosp"
2021-04-24,"06",1678,"0-130","inc hosp"
2021-05-01,"06",1696,"0-130","inc hosp"
2021-05-08,"06",1526,"0-130","inc hosp"
2021-05-15,"06",1333,"0-130","inc hosp"
2021-05-22,"06",1323,"0-130","inc hosp"
2021-05-29,"06",1120,"0-130","inc hosp"
2021-06-05,"06",1104,"0-130","inc hosp"
2021-06-12,"06",1004,"0-130","inc hosp"
2021-06-19,"06",936,"0-130","inc hosp"
2021-06-26,"06",1026,"0-130","inc hosp"
2021-07-03,"06",1189,"0-130","inc hosp"
2021-07-10,"06",1410,"0-130","inc hosp"
2021-07-17,"06",1927,"0-130","inc hosp"
2021-07-24,"06",2818,"0-130","inc hosp"
2021-07-31,"06",3975,"0-130","inc hosp"
2021-08-07,"06",5215,"0-130","inc hosp"
2021-08-14,"06",6258,"0-130","inc hosp"
2021-08-21,"06",6767,"0-130","inc hosp"
2021-08-28,"06",6640,"0-130","inc hosp"
2021-09-04,"06",6133,"0-130","inc hosp"
2021-09-11,"06",5165,"0-130","inc hosp"
2021-09-18,"06",4489,"0-130","inc hosp"
2021-09-25,"06",3924,"0-130","inc hosp"
2021-10-02,"06",3176,"0-130","inc hosp"
2020-10-03,"08",204,"0-130","inc hosp"
2020-10-10,"08",281,"0-130","inc hosp"
2020-10-17,"08",458,"0-130","inc hosp"
2020-10-24,"08",562,"0-130","inc hosp"
2020-10-31,"08",742,"0-130","inc hosp"
2020-11-07,"08",1096,"0-130","inc hosp"
2020-11-14,"08",1544,"0-130","inc hosp"
2020-11-21,"08",1850,"0-130","inc hosp"
2020-11-28,"08",1886,"0-130","inc hosp"
2020-12-05,"08",1882,"0-130","inc hosp"
2020-12-12,"08",1677,"0-130","inc hosp"
2020-12-19,"08",1396,"0-130","inc hosp"
2020-12-26,"08",1150,"0-130","inc hosp"
2021-01-02,"08",1054,"0-130","inc hosp"
2021-01-09,"08",957,"0-130","inc hosp"
2021-01-16,"08",908,"0-130","inc hosp"
2021-01-23,"08",837,"0-130","inc hosp"
2021-01-30,"08",681,"0-130","inc hosp"
2021-02-06,"08",626,"0-130","inc hosp"
2021-02-13,"08",540,"0-130","inc hosp"
2021-02-20,"08",508,"0-130","inc hosp"
2021-02-27,"08",475,"0-130","inc hosp"
2021-03-06,"08",414,"0-130","inc hosp"
2021-03-13,"08",373,"0-130","inc hosp"
2021-03-20,"08",426,"0-130","inc hosp"
2021-03-27,"08",438,"0-130","inc hosp"
2021-04-03,"08",490,"0-130","inc hosp"
2021-04-10,"08",601,"0-130","inc hosp"
2021-04-17,"08",555,"0-130","inc hosp"
2021-04-24,"08",676,"0-130","inc hosp"
2021-05-01,"08",781,"0-130","inc hosp"
2021-05-08,"08",839,"0-130","inc hosp"
2021-05-15,"08",677,"0-130","inc hosp"
2021-05-22,"08",646,"0-130","inc hosp"
2021-05-29,"08",526,"0-130","inc hosp"
2021-06-05,"08",469,"0-130","inc hosp"
2021-06-12,"08",374,"0-130","inc hosp"
2021-06-19,"08",313,"0-130","inc hosp"
2021-06-26,"08",294,"0-130","inc hosp"
2021-07-03,"08",329,"0-130","inc hosp"
2021-07-10,"08",371,"0-130","inc hosp"
2021-07-17,"08",323,"0-130","inc hosp"
2021-07-24,"08",389,"0-130","inc hosp"
2021-07-31,"08",459,"0-130","inc hosp"
2021-08-07,"08",579,"0-130","inc hosp"
2021-08-14,"08",638,"0-130","inc hosp"
2021-08-21,"08",852,"0-130","inc hosp"
2021-08-28,"08",835,"0-130","inc hosp"
2021-09-04,"08",1000,"0-130","inc hosp"
2021-09-11,"08",982,"0-130","inc hosp"
2021-09-18,"08",955,"0-130","inc hosp"
2021-09-25,"08",993,"0-130","inc hosp"
2021-10-02,"08",970,"0-130","inc hosp"
2020-10-03,"09",113,"0-130","inc hosp"
2020-10-10,"09",132,"0-130","inc hosp"
2020-10-17,"09",162,"0-130","inc hosp"
2020-10-24,"09",213,"0-130","inc hosp"
2020-10-31,"09",298,"0-130","inc hosp"
2020-11-07,"09",370,"0-130","inc hosp"
2020-11-14,"09",658,"0-130","inc hosp"
2020-11-21,"09",694,"0-130","inc hosp"
2020-11-28,"09",808,"0-130","inc hosp"
2020-12-05,"09",936,"0-130","inc hosp"
2020-12-12,"09",1047,"0-130","inc hosp"
2020-12-19,"09",917,"0-130","inc hosp"
2020-12-26,"09",990,"0-130","inc hosp"
2021-01-02,"09",914,"0-130","inc hosp"
2021-01-09,"09",1073,"0-130","inc hosp"
2021-01-16,"09",1048,"0-130","inc hosp"
2021-01-23,"09",975,"0-130","inc hosp"
2021-01-30,"09",843,"0-130","inc hosp"
2021-02-06,"09",782,"0-130","inc hosp"
2021-02-13,"09",649,"0-130","inc hosp"
2021-02-20,"09",577,"0-130","inc hosp"
2021-02-27,"09",525,"0-130","inc hosp"
2021-03-06,"09",532,"0-130","inc hosp"
2021-03-13,"09",518,"0-130","inc hosp"
2021-03-20,"09",508,"0-130","inc hosp"
2021-03-27,"09",589,"0-130","inc hosp"
2021-04-03,"09",640,"0-130","inc hosp"
2021-04-10,"09",687,"0-130","inc hosp"
2021-04-17,"09",635,"0-130","inc hosp"
2021-04-24,"09",553,"0-130","inc hosp"
2021-05-01,"09",513,"0-130","inc hosp"
2021-05-08,"09",409,"0-130","inc hosp"
2021-05-15,"09",317,"0-130","inc hosp"
2021-05-22,"09",251,"0-130","inc hosp"
2021-05-29,"09",119,"0-130","inc hosp"
2021-06-05,"09",115,"0-130","inc hosp"
2021-06-12,"09",81,"0-130","inc hosp"
2021-06-19,"09",59,"0-130","inc hosp"
2021-06-26,"09",66,"0-130","inc hosp"
2021-07-03,"09",46,"0-130","inc hosp"
2021-07-10,"09",46,"0-130","inc hosp"
2021-07-17,"09",67,"0-130","inc hosp"
2021-07-24,"09",105,"0-130","inc hosp"
2021-07-31,"09",151,"0-130","inc hosp"
2021-08-07,"09",226,"0-130","inc hosp"
2021-08-14,"09",306,"0-130","inc hosp"
2021-08-21,"09",332,"0-130","inc hosp"
2021-08-28,"09",372,"0-130","inc hosp"
2021-09-04,"09",283,"0-130","inc hosp"
2021-09-11,"09",320,"0-130","inc hosp"
2021-09-18,"09",277,"0-130","inc hosp"
2021-09-25,"09",240,"0-130","inc hosp"
2021-10-02,"09",302,"0-130","inc hosp"
2020-10-03,"11",67,"0-130","inc hosp"
2020-10-10,"11",76,"0-130","inc hosp"
2020-10-17,"11",55,"0-130","inc hosp"
2020-10-24,"11",79,"0-130","inc hosp"
2020-10-31,"11",83,"0-130","inc hosp"
2020-11-07,"11",69,"0-130","inc hosp"
2020-11-14,"11",120,"0-130","inc hosp"
2020-11-21,"11",128,"0-130","inc hosp"
2020-11-28,"11",122,"0-130","inc hosp"
2020-12-05,"11",182,"0-130","inc hosp"
2020-12-12,"11",194,"0-130","inc hosp"
2020-12-19,"11",207,"0-130","inc hosp"
2020-12-26,"11",185,"0-130","inc hosp"
2021-01-02,"11",217,"0-130","inc hosp"
2021-01-09,"11",255,"0-130","inc hosp"
2021-01-16,"11",248,"0-130","inc hosp"
2021-01-23,"11",204,"0-130","inc hosp"
2021-01-30,"11",207,"0-130","inc hosp"
2021-02-06,"11",209,"0-130","inc hosp"
2021-02-13,"11",157,"0-130","inc hosp"
2021-02-20,"11",152,"0-130","inc hosp"
2021-02-27,"11",139,"0-130","inc hosp"
2021-03-06,"11",107,"0-130","inc hosp"
2021-03-13,"11",114,"0-130","inc hosp"
2021-03-20,"11",122,"0-130","inc hosp"
2021-03-27,"11",112,"0-130","inc hosp"
2021-04-03,"11",122,"0-130","inc hosp"
2021-04-10,"11",136,"0-130","inc hosp"
2021-04-17,"11",116,"0-130","inc hosp"
2021-04-24,"11",122,"0-130","inc hosp"
2021-05-01,"11",94,"0-130","inc hosp"
2021-05-08,"11",82,"0-130","inc hosp"
2021-05-15,"11",73,"0-130","inc hosp"
2021-05-22,"11",49,"0-130","inc hosp"
2021-05-29,"11",45,"0-130","inc hosp"
2021-06-05,"11",51,"0-130","inc hosp"
2021-06-12,"11",36,"0-130","inc hosp"
2021-06-19,"11",30,"0-130","inc hosp"
2021-06-26,"11",29,"0-130","inc hosp"
2021-07-03,"11",32,"0-130","inc hosp"
2021-07-10,"11",13,"0-130","inc hosp"
2021-07-17,"11",25,"0-130","inc hosp"
2021-07-24,"11",19,"0-130","inc hosp"
2021-07-31,"11",21,"0-130","inc hosp"
2021-08-07,"11",45,"0-130","inc hosp"
2021-08-14,"11",78,"0-130","inc hosp"
2021-08-21,"11",106,"0-130","inc hosp"
2021-08-28,"11",124,"0-130","inc hosp"
2021-09-04,"11",89,"0-130","inc hosp"
2021-09-11,"11",136,"0-130","inc hosp"
2021-09-18,"11",91,"0-130","inc hosp"
2021-09-25,"11",93,"0-130","inc hosp"
2021-10-02,"11",79,"0-130","inc hosp"
2020-10-10,"10",90,"0-130","inc hosp"
2020-10-17,"10",91,"0-130","inc hosp"
2020-10-24,"10",85,"0-130","inc hosp"
2020-10-31,"10",77,"0-130","inc hosp"
2020-11-07,"10",92,"0-130","inc hosp"
2020-11-14,"10",144,"0-130","inc hosp"
2020-11-21,"10",161,"0-130","inc hosp"
2020-11-28,"10",226,"0-130","inc hosp"
2020-12-05,"10",349,"0-130","inc hosp"
2020-12-12,"10",358,"0-130","inc hosp"
2020-12-19,"10",358,"0-130","inc hosp"
2020-12-26,"10",322,"0-130","inc hosp"
2021-01-02,"10",319,"0-130","inc hosp"
2021-01-09,"10",379,"0-130","inc hosp"
2021-01-16,"10",373,"0-130","inc hosp"
2021-01-23,"10",342,"0-130","inc hosp"
2021-01-30,"10",266,"0-130","inc hosp"
2021-02-06,"10",243,"0-130","inc hosp"
2021-02-13,"10",189,"0-130","inc hosp"
2021-02-20,"10",132,"0-130","inc hosp"
2021-02-27,"10",145,"0-130","inc hosp"
2021-03-06,"10",90,"0-130","inc hosp"
2021-03-13,"10",77,"0-130","inc hosp"
2021-03-20,"10",101,"0-130","inc hosp"
2021-03-27,"10",110,"0-130","inc hosp"
2021-04-03,"10",134,"0-130","inc hosp"
2021-04-10,"10",131,"0-130","inc hosp"
2021-04-17,"10",154,"0-130","inc hosp"
2021-04-24,"10",160,"0-130","inc hosp"
2021-05-01,"10",148,"0-130","inc hosp"
2021-05-08,"10",89,"0-130","inc hosp"
2021-05-15,"10",84,"0-130","inc hosp"
2021-05-22,"10",67,"0-130","inc hosp"
2021-05-29,"10",60,"0-130","inc hosp"
2021-06-05,"10",38,"0-130","inc hosp"
2021-06-12,"10",24,"0-130","inc hosp"
2021-06-19,"10",17,"0-130","inc hosp"
2021-06-26,"10",13,"0-130","inc hosp"
2021-07-03,"10",9,"0-130","inc hosp"
2021-07-10,"10",20,"0-130","inc hosp"
2021-07-17,"10",18,"0-130","inc hosp"
2021-07-24,"10",26,"0-130","inc hosp"
2021-07-31,"10",17,"0-130","inc hosp"
2021-08-07,"10",64,"0-130","inc hosp"
2021-08-14,"10",106,"0-130","inc hosp"
2021-08-21,"10",174,"0-130","inc hosp"
2021-08-28,"10",172,"0-130","inc hosp"
2021-09-04,"10",194,"0-130","inc hosp"
2021-09-11,"10",190,"0-130","inc hosp"
2021-09-18,"10",199,"0-130","inc hosp"
2021-09-25,"10",191,"0-130","inc hosp"
2021-10-02,"10",184,"0-130","inc hosp"
2020-10-03,"12",1984,"0-130","inc hosp"
2020-10-10,"12",2156,"0-130","inc hosp"
2020-10-17,"12",2144,"0-130","inc hosp"
2020-10-24,"12",2441,"0-130","inc hosp"
2020-10-31,"12",3177,"0-130","inc hosp"
2020-11-07,"12",2801,"0-130","inc hosp"
2020-11-14,"12",3342,"0-130","inc hosp"
2020-11-21,"12",3631,"0-130","inc hosp"
2020-11-28,"12",4016,"0-130","inc hosp"
2020-12-05,"12",4600,"0-130","inc hosp"
2020-12-12,"12",4877,"0-130","inc hosp"
2020-12-19,"12",5601,"0-130","inc hosp"
2020-12-26,"12",5948,"0-130","inc hosp"
2021-01-02,"12",7184,"0-130","inc hosp"
2021-01-09,"12",8106,"0-130","inc hosp"
2021-01-16,"12",7722,"0-130","inc hosp"
2021-01-23,"12",7197,"0-130","inc hosp"
2021-01-30,"12",6555,"0-130","inc hosp"
2021-02-06,"12",5807,"0-130","inc hosp"
2021-02-13,"12",5107,"0-130","inc hosp"
2021-02-20,"12",4744,"0-130","inc hosp"
2021-02-27,"12",4191,"0-130","inc hosp"
2021-03-06,"12",3863,"0-130","inc hosp"
2021-03-13,"12",3402,"0-130","inc hosp"
2021-03-20,"12",3215,"0-130","inc hosp"
2021-03-27,"12",3168,"0-130","inc hosp"
2021-04-03,"12",3291,"0-130","inc hosp"
2021-04-10,"12",3494,"0-130","inc hosp"
2021-04-17,"12",3761,"0-130","inc hosp"
2021-04-24,"12",3758,"0-130","inc hosp"
2021-05-01,"12",3547,"0-130","inc hosp"
2021-05-08,"12",3080,"0-130","inc hosp"
2021-05-15,"12",2907,"0-130","inc hosp"
2021-05-22,"12",2369,"0-130","inc hosp"
2021-05-29,"12",2294,"0-130","inc hosp"
2021-06-05,"12",1873,"0-130","inc hosp"
2021-06-12,"12",1745,"0-130","inc hosp"
2021-06-19,"12",1728,"0-130","inc hosp"
2021-06-26,"12",1757,"0-130","inc hosp"
2021-07-03,"12",2088,"0-130","inc hosp"
2021-07-10,"12",3059,"0-130","inc hosp"
2021-07-17,"12",4571,"0-130","inc hosp"
2021-07-24,"12",7545,"0-130","inc hosp"
2021-07-31,"12",10915,"0-130","inc hosp"
2021-08-07,"12",14251,"0-130","inc hosp"
2021-08-14,"12",15576,"0-130","inc hosp"
2021-08-21,"12",15947,"0-130","inc hosp"
2021-08-28,"12",13729,"0-130","inc hosp"
2021-09-04,"12",11707,"0-130","inc hosp"
2021-09-11,"12",9470,"0-130","inc hosp"
2021-09-18,"12",7288,"0-130","inc hosp"
2021-09-25,"12",5450,"0-130","inc hosp"
2021-10-02,"12",4086,"0-130","inc hosp"
2020-10-03,"13",3653,"0-130","inc hosp"
2020-10-10,"13",3752,"0-130","inc hosp"
2020-10-17,"13",3576,"0-130","inc hosp"
2020-10-24,"13",3322,"0-130","inc hosp"
2020-10-31,"13",3625,"0-130","inc hosp"
2020-11-07,"13",3669,"0-130","inc hosp"
2020-11-14,"13",3933,"0-130","inc hosp"
2020-11-21,"13",3744,"0-130","inc hosp"
2020-11-28,"13",3923,"0-130","inc hosp"
2020-12-05,"13",4854,"0-130","inc hosp"
2020-12-12,"13",5282,"0-130","inc hosp"
2020-12-19,"13",5687,"0-130","inc hosp"
2020-12-26,"13",6951,"0-130","inc hosp"
2021-01-02,"13",7954,"0-130","inc hosp"
2021-01-09,"13",9157,"0-130","inc hosp"
2021-01-16,"13",9096,"0-130","inc hosp"
2021-01-23,"13",8368,"0-130","inc hosp"
2021-01-30,"13",7139,"0-130","inc hosp"
2021-02-06,"13",6255,"0-130","inc hosp"
2021-02-13,"13",5141,"0-130","inc hosp"
2021-02-20,"13",4292,"0-130","inc hosp"
2021-02-27,"13",3067,"0-130","inc hosp"
2021-03-06,"13",2295,"0-130","inc hosp"
2021-03-13,"13",3387,"0-130","inc hosp"
2021-03-20,"13",2891,"0-130","inc hosp"
2021-03-27,"13",2756,"0-130","inc hosp"
2021-04-03,"13",2562,"0-130","inc hosp"
2021-04-10,"13",2685,"0-130","inc hosp"
2021-04-17,"13",2807,"0-130","inc hosp"
2021-04-24,"13",2774,"0-130","inc hosp"
2021-05-01,"13",2749,"0-130","inc hosp"
2021-05-08,"13",2576,"0-130","inc hosp"
2021-05-15,"13",2171,"0-130","inc hosp"
2021-05-22,"13",2134,"0-130","inc hosp"
2021-05-29,"13",1980,"0-130","inc hosp"
2021-06-05,"13",1609,"0-130","inc hosp"
2021-06-12,"13",1577,"0-130","inc hosp"
2021-06-19,"13",1321,"0-130","inc hosp"
2021-06-26,"13",1165,"0-130","inc hosp"
2021-07-03,"13",1183,"0-130","inc hosp"
2021-07-10,"13",1643,"0-130","inc hosp"
2021-07-17,"13",2070,"0-130","inc hosp"
2021-07-24,"13",2777,"0-130","inc hosp"
2021-07-31,"13",4512,"0-130","inc hosp"
2021-08-07,"13",6215,"0-130","inc hosp"
2021-08-14,"13",7698,"0-130","inc hosp"
2021-08-21,"13",8825,"0-130","inc hosp"
2021-08-28,"13",9805,"0-130","inc hosp"
2021-09-04,"13",9442,"0-130","inc hosp"
2021-09-11,"13",8402,"0-130","inc hosp"
2021-09-18,"13",7012,"0-130","inc hosp"
2021-09-25,"13",5152,"0-130","inc hosp"
2021-10-02,"13",4228,"0-130","inc hosp"
2020-10-03,"66",23,"0-130","inc hosp"
2020-10-10,"66",53,"0-130","inc hosp"
2020-10-17,"66",52,"0-130","inc hosp"
2020-10-24,"66",53,"0-130","inc hosp"
2020-10-31,"66",54,"0-130","inc hosp"
2020-11-07,"66",38,"0-130","inc hosp"
2020-11-14,"66",37,"0-130","inc hosp"
2020-11-21,"66",32,"0-130","inc hosp"
2020-11-28,"66",22,"0-130","inc hosp"
2020-12-05,"66",19,"0-130","inc hosp"
2020-12-12,"66",16,"0-130","inc hosp"
2020-12-19,"66",13,"0-130","inc hosp"
2020-12-26,"66",7,"0-130","inc hosp"
2021-01-02,"66",5,"0-130","inc hosp"
2021-01-09,"66",4,"0-130","inc hosp"
2021-01-16,"66",2,"0-130","inc hosp"
2021-01-23,"66",6,"0-130","inc hosp"
2021-01-30,"66",5,"0-130","inc hosp"
2021-02-06,"66",4,"0-130","inc hosp"
2021-02-13,"66",7,"0-130","inc hosp"
2021-02-20,"66",1,"0-130","inc hosp"
2021-02-27,"66",3,"0-130","inc hosp"
2021-03-06,"66",2,"0-130","inc hosp"
2021-03-13,"66",3,"0-130","inc hosp"
2021-03-20,"66",4,"0-130","inc hosp"
2021-03-27,"66",2,"0-130","inc hosp"
2021-04-03,"66",0,"0-130","inc hosp"
2021-04-10,"66",4,"0-130","inc hosp"
2021-04-17,"66",4,"0-130","inc hosp"
2021-04-24,"66",4,"0-130","inc hosp"
2021-05-01,"66",5,"0-130","inc hosp"
2021-05-08,"66",8,"0-130","inc hosp"
2021-05-15,"66",3,"0-130","inc hosp"
2021-05-22,"66",5,"0-130","inc hosp"
2021-05-29,"66",0,"0-130","inc hosp"
2021-06-05,"66",2,"0-130","inc hosp"
2021-06-12,"66",3,"0-130","inc hosp"
